,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
1,1027,Ethereum,ETH,ethereum,8346,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120182821.04902385,120182821.04902385,True,,2,,,,2024-01-31T06:02:00.000Z,2337.763920147644,10431112513.034706,12.3048,-0.1404939,1.41735768,5.01585465,2.78528032,11.58362496,27.20646829,280959062869.9688,16.9897,280959062869.97,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:02:30.096253
2,825,Tether USDt,USDT,tether,73582,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96199943447.84976,99600769237.96013,True,,3,,,,2024-01-31T06:01:00.000Z,0.9996856638093892,41204177109.223625,7.9787,0.00978263,-0.02512754,0.03037504,-0.02767786,-0.06353393,-0.10870275,96169704324.08939,5.816,99569461111.58,,2024-01-31T06:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-31 17:02:30.096253
3,1839,BNB,BNB,bnb,2045,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149547114.71549386,149547114.71549386,False,,4,,,,2024-01-31T06:01:00.000Z,306.41156432648995,768089700.2173342,-8.4978,-0.11717675,-1.53004936,4.14457756,-0.8340508,33.82870447,34.17223707,45822965360.48752,2.7712,45822965360.49,,2024-01-31T06:01:00.000Z,,,,,,2024-01-31 17:02:30.096253
4,5426,Solana,SOL,solana,620,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,435752310.91212547,568387060.7455424,True,,5,,,,2024-01-31T06:02:00.000Z,101.0826777115519,3523978154.1719036,26.3467,0.34141752,-1.6466566,19.23556585,-0.61824807,64.09339113,141.40494465,44047010405.99434,2.6638,57454086076.76,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:02:30.096253
5,52,XRP,XRP,xrp,1219,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54374512255.0,99987956150.0,False,,6,,,,2024-01-31T06:02:00.000Z,0.5118844024998995,1783117031.7424426,97.5202,0.01877409,-4.14946208,-0.55666293,-16.04427512,-16.66333126,-15.45286491,27833464716.874138,1.6831,51188440249.99,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:02:30.096253
6,3408,USDC,USDC,usd-coin,16465,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26696097516.46061,26696097516.46061,False,,7,,,,2024-01-31T06:02:00.000Z,1.000247755127936,5859346812.115345,14.255,0.00996565,0.01470536,0.01047003,0.01474533,0.02685208,0.03464338,26702711611.516193,1.6149,26702711611.52,,2024-01-31T06:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-31 17:02:30.096253
7,2010,Cardano,ADA,cardano,1050,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35423502481.959,36585743945.107,False,,8,,,,2024-01-31T06:01:00.000Z,0.5110657621570485,447990949.26496905,-13.8475,-0.09352013,-3.33106449,9.43545644,-13.79822257,32.36266638,67.93761127,18103739294.214474,1.0947,22997959297.07,,2024-01-31T06:01:00.000Z,,,,,,2024-01-31 17:02:30.096253
8,5805,Avalanche,AVAX,avalanche,653,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,367068682.2199238,435101592.2199238,False,,9,,,,2024-01-31T06:01:00.000Z,34.86382409270186,664333165.1197475,-4.2007,-0.54482094,-2.52542823,16.33220101,-8.68525683,58.25382582,191.29157483,12797417966.855303,0.7739,25101953346.75,,2024-01-31T06:01:00.000Z,,,,,,2024-01-31 17:02:30.096253
9,74,Dogecoin,DOGE,dogecoin,886,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142874726383.70523,142874726383.70523,True,,10,,,,2024-01-31T06:02:00.000Z,0.08002669170566272,324258924.61073947,-42.727,-0.10085791,-1.53292797,1.44357812,-10.13283841,-5.15306327,16.42329671,11433791680.839693,0.6914,11433791680.84,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:02:30.096253
10,1958,TRON,TRX,tron,921,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88140585764.39207,88140607987.17664,True,,11,71659659264.0,8085005647.839138,,2024-01-31T06:01:00.000Z,0.11282506407200907,220330480.32229975,-18.8185,0.33894837,0.50167872,5.22873718,6.1370542,9.2026995,12.5325293,9944467236.211946,0.6014,9944469743.5,,2024-01-31T06:01:00.000Z,,,,,,2024-01-31 17:02:30.096253
11,1975,Chainlink,LINK,chainlink,1601,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,12,,,,2024-01-31T06:01:00.000Z,15.87536797576831,682822676.7248036,59.0683,-0.89375127,5.8398599,12.37429328,6.02185176,3.61892935,40.41541081,9018796077.961092,0.5454,15875367975.77,,2024-01-31T06:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-31 17:02:30.096253
12,6636,Polkadot,DOT,polkadot-new,679,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1273651252.306437,1405911754.0147886,True,,13,,,,2024-01-31T06:01:00.000Z,6.8468854891317035,206743075.8890334,-36.7971,0.44618461,-2.10347653,8.04618855,-15.58324689,25.12317269,47.56692795,8720544277.631365,0.5274,9626116787.56,,2024-01-31T06:01:00.000Z,,,,,,2024-01-31 17:02:30.096253
13,3890,Polygon,MATIC,polygon,1263,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9603197469.087326,10000000000.0,False,,14,,,,2024-01-31T06:01:00.000Z,0.8159394671223766,345615995.3821531,10.1373,0.76877088,0.90916399,13.13784002,-15.07835117,1.08331632,22.81366507,7835627825.598069,0.4737,8159394671.22,,2024-01-31T06:01:00.000Z,,,,,,2024-01-31 17:02:30.096253
14,11419,Toncoin,TON,toncoin,197,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3457848339.3951774,5102130896.821065,True,,15,3414166606.0,7131095487.977319,,2024-01-31T06:02:00.000Z,2.088678237156104,25892227.09020968,17.5073,0.30610216,-1.42176898,-1.4475089,-10.42048645,-13.73631165,-3.64880113,7222332573.881081,0.4367,10656709767.31,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:02:30.096253
0,1,Bitcoin,BTC,bitcoin,10802,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19613731.0,19613731.0,False,,1,,,,2024-01-31T06:03:00.000Z,42972.41218208584,22818490322.327877,1.8005,0.02260244,-0.92368872,8.11063013,1.74098398,10.87380256,21.9079508,842849332960.5547,50.9786,902420655823.8,,2024-01-31T06:03:00.000Z,,,,,,2024-01-31 17:03:31.209817
1,1027,Ethereum,ETH,ethereum,8346,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120182821.04902385,120182821.04902385,True,,2,,,,2024-01-31T06:03:00.000Z,2337.242326740729,10422448486.899214,12.2343,-0.17342263,1.36469392,5.04587033,2.71018369,11.56159464,27.14654772,280896376302.88513,16.9896,280896376302.89,,2024-01-31T06:03:00.000Z,,,,,,2024-01-31 17:03:31.209817
2,825,Tether USDt,USDT,tether,73582,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96199943447.84976,99600769237.96013,True,,3,,,,2024-01-31T06:02:00.000Z,0.9997243362539544,41188459443.70922,7.9838,0.00769268,-0.00903304,0.04964873,-0.03109582,-0.07608118,-0.10369455,96173424611.06955,5.8162,99573312916.8,,2024-01-31T06:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-31 17:03:31.209817
3,1839,BNB,BNB,bnb,2045,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149547114.71549386,149547114.71549386,False,,4,,,,2024-01-31T06:02:00.000Z,306.4292674511408,768059386.0202656,-8.4423,-0.11079533,-1.51905173,4.14157417,-0.81105732,33.83226074,34.19835898,45825612811.7005,2.7714,45825612811.7,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:03:31.209817
4,5426,Solana,SOL,solana,620,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,435752310.91212547,568387060.7455424,True,,5,,,,2024-01-31T06:03:00.000Z,101.05659143946664,3523301148.2297063,26.3615,0.30697674,-1.68833304,19.33209483,-0.66163819,64.07166641,141.19821447,44035643252.65011,2.6631,57439258977.24,,2024-01-31T06:03:00.000Z,,,,,,2024-01-31 17:03:31.209817
5,52,XRP,XRP,xrp,1219,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54374512255.0,99987956150.0,False,,6,,,,2024-01-31T06:03:00.000Z,0.5120036199995398,1779489074.8506904,97.3805,0.05695431,-4.02967717,-0.50966445,-16.01487335,-16.64493995,-15.44647511,27839947110.26934,1.6839,51200361999.95,,2024-01-31T06:03:00.000Z,,,,,,2024-01-31 17:03:31.209817
6,3408,USDC,USDC,usd-coin,16465,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26696097516.46061,26696097516.46061,False,,7,,,,2024-01-31T06:03:00.000Z,1.0002410573888942,5859422462.210855,14.2552,0.00602424,0.01558028,0.01798724,0.02122834,0.02710393,0.0338131,26702532808.021595,1.6149,26702532808.02,,2024-01-31T06:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-31 17:03:31.209817
7,2010,Cardano,ADA,cardano,1050,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35423502481.959,36585743945.107,False,,8,,,,2024-01-31T06:02:00.000Z,0.5110901488738235,447433450.3240511,-13.9538,-0.08112949,-3.42718983,9.4420881,-13.79192593,32.36886288,67.98186776,18104603157.136684,1.0948,22999056699.32,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:03:31.209817
8,5805,Avalanche,AVAX,avalanche,653,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,367068682.2199238,435101592.2199238,False,,9,,,,2024-01-31T06:02:00.000Z,34.84854250467687,663413179.4722537,-4.2125,-0.58897231,-2.6308228,16.28587333,-8.72570876,58.19624283,191.24327952,12791808574.476742,0.7736,25090950603.37,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:03:31.209817
9,74,Dogecoin,DOGE,dogecoin,886,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142874726383.70523,142874726383.70523,True,,10,,,,2024-01-31T06:03:00.000Z,0.08001839265708449,324243147.7955777,-42.6912,-0.11373859,-1.54179634,1.47770108,-10.14254785,-5.16149083,16.39635456,11432605956.544834,0.6915,11432605956.54,,2024-01-31T06:03:00.000Z,,,,,,2024-01-31 17:03:31.209817
10,1958,TRON,TRX,tron,921,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88140585764.39207,88140607987.17664,True,,11,71659659264.0,8086225044.10701,,2024-01-31T06:02:00.000Z,0.11284208056748778,221292222.8550112,-18.427,0.34964636,0.53817379,5.24424552,6.15382822,9.22325381,12.5499811,9945967080.091097,0.6015,9945969587.76,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:03:31.209817
11,1975,Chainlink,LINK,chainlink,1601,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,12,,,,2024-01-31T06:02:00.000Z,15.875816830311189,682565167.7482597,59.2182,-0.8881381,5.88335353,12.37661017,6.02315329,3.62317569,40.43727898,9019051072.21364,0.5454,15875816830.31,,2024-01-31T06:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-31 17:03:31.209817
12,6636,Polkadot,DOT,polkadot-new,679,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1273651252.306437,1405911754.0147886,True,,13,,,,2024-01-31T06:02:00.000Z,6.847300495638007,206468171.19030467,-36.7914,0.43797556,-2.13434947,8.06312564,-15.57673119,25.13090177,47.60712761,8721072851.187834,0.5274,9626700250.09,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:03:31.209817
13,3890,Polygon,MATIC,polygon,1263,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9603197469.087326,10000000000.0,False,,14,,,,2024-01-31T06:02:00.000Z,0.815748287870635,345048859.8565753,9.9486,0.74145229,0.87637609,13.09277258,-15.09407274,1.07032931,22.7829526,7833791893.491602,0.4738,8157482878.71,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:03:31.209817
14,11419,Toncoin,TON,toncoin,197,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3457848339.3951774,5102130896.821065,True,,15,3414166606.0,7130710683.187692,,2024-01-31T06:03:00.000Z,2.0885655288925555,25907325.35252515,17.527,0.30281505,-1.42272496,-1.40318844,-10.43736718,-13.74689747,-3.65968759,7221942845.799133,0.4368,10656134715.0,,2024-01-31T06:03:00.000Z,,,,,,2024-01-31 17:03:31.209817
0,1,Bitcoin,BTC,bitcoin,10802,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19613731.0,19613731.0,False,,1,,,,2024-01-31T06:03:00.000Z,42972.41218208584,22818490322.327877,1.8005,0.02260244,-0.92368872,8.11063013,1.74098398,10.87380256,21.9079508,842849332960.5547,50.9786,902420655823.8,,2024-01-31T06:03:00.000Z,,,,,,2024-01-31 17:03:31.209817
1,1027,Ethereum,ETH,ethereum,8346,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120182821.04902385,120182821.04902385,True,,2,,,,2024-01-31T06:03:00.000Z,2337.242326740729,10422448486.899214,12.2343,-0.17342263,1.36469392,5.04587033,2.71018369,11.56159464,27.14654772,280896376302.88513,16.9896,280896376302.89,,2024-01-31T06:03:00.000Z,,,,,,2024-01-31 17:03:31.209817
2,825,Tether USDt,USDT,tether,73582,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96199943447.84976,99600769237.96013,True,,3,,,,2024-01-31T06:02:00.000Z,0.9997243362539544,41188459443.70922,7.9838,0.00769268,-0.00903304,0.04964873,-0.03109582,-0.07608118,-0.10369455,96173424611.06955,5.8162,99573312916.8,,2024-01-31T06:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-31 17:03:31.209817
3,1839,BNB,BNB,bnb,2045,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149547114.71549386,149547114.71549386,False,,4,,,,2024-01-31T06:02:00.000Z,306.4292674511408,768059386.0202656,-8.4423,-0.11079533,-1.51905173,4.14157417,-0.81105732,33.83226074,34.19835898,45825612811.7005,2.7714,45825612811.7,,2024-01-31T06:02:00.000Z,,,,,,2024-01-31 17:03:31.209817
4,5426,Solana,SOL,solana,620,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,435752310.91212547,568387060.7455424,True,,5,,,,2024-01-31T06:03:00.000Z,101.05659143946664,3523301148.2297063,26.3615,0.30697674,-1.68833304,19.33209483,-0.66163819,64.07166641,141.19821447,44035643252.65011,2.6631,57439258977.24,,2024-01-31T06:03:00.000Z,,,,,,2024-01-31 17:03:31.209817
5,52,XRP,XRP,xrp,1219,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54374512255.0,99987956150.0,False,,6,,,,2024-01-31T06:03:00.000Z,0.5120036199995398,1779489074.8506904,97.3805,0.05695431,-4.02967717,-0.50966445,-16.01487335,-16.64493995,-15.44647511,27839947110.26934,1.6839,51200361999.95,,2024-01-31T06:03:00.000Z,,,,,,2024-01-31 17:03:31.209817
6,3408,USDC,USDC,usd-coin,16465,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26696097516.46061,26696097516.46061,False,,7,,,,2024-01-31T06:03:00.000Z,1.0002410573888942,5859422462.210855,14.2552,0.00602424,0.01558028,0.01798724,0.02122834,0.02710393,0.0338131,26702532808.021595,1.6149,26702532808.02,,2024-01-31T06:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-31 17:03:31.209817
